"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"550",192,0,32,5,12,0,2,12,8,1,11,5,8,0,15,5,1,0,8,4,11,3,14,18,2,0,2,2,0,3,9,3,11,1,5,1,3,0,2,0,0,3,11,18,1,6,20,4,2,4,192,0,37,1,13,60,3,11,4,6,8,16,12,10,15,7,10,10,4,4,19,5,10,9,2,0,2,6,0,14,7,7,6,4,7,6,4,0,5,14,0,2,8,10,2,8,5,5,4,3,192,0,37,1,11,45,3,10,4,7,8,16,11,10,13,10,11,9,3,4,17,4,9,9,2,0,2,7,0,14,7,5,6,2,7,4,4,0,6,13,0,2,6,10,2,10,5,6,5,3,192,0,37,2,13,35,5,8,7,8,10,14,10,10,10,14,13,8,3,3,17,5,9,9,3,0,3,8,0,16,8,7,7,2,6,5,6,0,6,12,0,1,5,10,2,9,5,6,4,3,82,0,37,3,9,38,5,6,11,7,13,13,12,10,11,14,12,6,2,2,10,4,9,11,2,0,8,9,0,11,7,7,3,2,6,4,6,1,6,10,0,2,5,5,2,5,5,6,5,5
"551",188,0,34,6,18,0,1,12,3,3,17,2,8,0,4,3,8,4,3,1,14,3,7,4,1,0,4,2,0,7,1,2,11,6,5,1,4,0,3,3,0,4,5,15,2,5,6,4,2,4,2,0,38,3,5,25,14,4,10,7,7,9,14,20,9,14,7,4,3,4,5,3,8,3,2,0,9,8,0,9,9,6,4,1,6,6,6,1,5,6,0,3,0,2,2,5,1,7,5,5,7,0,36,2,4,25,13,4,13,4,8,5,14,15,8,12,6,2,3,2,3,5,9,4,3,0,9,6,0,8,11,4,4,0,6,5,5,1,6,7,0,3,0,2,2,5,1,8,6,6,7,0,33,2,3,25,13,3,14,4,8,4,10,10,8,11,6,2,3,2,3,4,10,4,2,0,9,4,0,8,11,4,4,1,5,5,5,1,5,9,0,4,1,2,2,5,1,5,5,5,7,0,33,2,2,25,14,4,13,4,8,5,11,10,9,8,3,2,3,2,3,5,11,6,1,0,10,5,0,8,9,3,6,2,5,4,4,1,4,8,0,4,1,2,2,3,2,4,5,8
"552",0,0,32,2,4,0,3,2,2,1,0,2,9,0,3,4,0,6,1,1,2,1,6,3,1,0,0,3,0,2,4,3,1,2,7,1,2,0,2,15,0,4,9,2,1,2,0,7,2,4,5,0,29,0,1,1,12,4,6,1,3,6,13,10,9,4,2,1,2,4,3,5,10,6,1,0,4,3,0,3,7,1,3,3,6,3,2,0,4,4,0,2,1,2,2,3,1,1,3,9,5,0,30,0,3,0,7,4,6,1,3,7,12,0,9,2,3,0,1,2,5,4,10,6,2,0,2,3,0,2,7,1,3,4,5,1,3,0,4,4,0,3,1,2,2,3,1,1,3,9,5,0,32,0,3,0,5,4,6,1,3,12,12,0,9,4,4,0,0,4,6,4,10,6,2,0,2,5,0,3,4,1,3,4,6,2,2,0,3,4,0,2,1,2,2,2,1,2,2,8,0,0,35,0,5,0,8,5,4,2,2,11,13,0,9,4,4,1,1,4,6,3,7,5,1,0,3,8,0,3,6,1,5,5,5,3,1,0,3,4,0,2,1,2,2,2,1,2,3,7
"553",190,0,34,8,14,0,2,15,5,4,12,1,11,0,3,7,2,1,1,4,16,1,12,15,1,0,6,2,0,6,3,2,6,4,8,4,0,2,0,19,0,6,4,5,2,6,6,4,2,4,0,0,32,0,9,0,7,4,9,4,4,8,15,0,8,6,2,4,3,7,6,1,5,4,1,0,7,7,0,3,6,5,4,5,7,4,1,0,3,6,0,1,0,2,2,2,1,2,5,6,0,0,32,0,9,0,8,4,11,4,3,6,13,0,6,6,2,4,4,7,7,3,6,4,1,0,8,8,0,3,5,6,4,5,8,4,1,0,4,7,0,1,0,2,2,2,1,2,4,3,6,0,34,2,8,0,10,6,12,4,3,6,14,0,6,7,3,4,4,7,6,5,6,3,1,0,13,9,0,4,6,6,4,6,7,5,1,0,5,7,0,2,0,2,2,2,1,4,7,3,191,0,33,4,17,0,10,12,12,6,13,5,13,0,8,8,2,4,4,7,9,7,9,9,0,0,19,9,0,7,11,7,12,7,7,4,2,0,4,7,0,2,9,8,2,6,11,6,6,6
"554",0,0,32,2,4,0,3,1,0,1,4,2,7,0,8,2,8,3,1,1,4,2,5,3,5,0,3,5,0,1,4,1,1,1,4,0,2,0,1,1,0,3,6,2,2,5,0,6,7,5,193,0,32,5,14,6,15,10,12,4,13,2,13,0,10,8,2,3,2,6,8,10,11,10,0,0,21,6,0,7,8,8,12,7,7,6,5,1,4,7,0,5,10,8,2,7,11,5,6,8,193,0,34,5,13,21,14,10,8,3,12,2,14,0,10,7,3,1,2,5,8,10,11,12,0,0,18,4,0,7,10,5,12,7,6,6,6,3,3,5,0,6,11,8,2,7,11,5,5,7,193,0,35,7,12,36,13,11,7,2,10,2,10,0,11,7,4,1,2,3,7,9,10,11,0,0,17,4,0,7,11,4,10,5,6,6,6,3,3,5,0,6,12,8,2,7,10,6,4,6,194,0,36,8,12,51,13,12,10,2,10,3,12,0,15,7,6,2,1,1,6,8,10,12,0,0,13,5,0,8,12,3,11,3,6,7,7,3,3,4,0,7,12,8,2,5,10,7,3,7
"555",189,0,35,3,15,0,0,3,7,4,15,2,9,0,5,1,5,1,2,0,6,4,3,8,3,0,1,5,0,6,0,2,5,3,4,1,0,0,1,1,0,4,10,14,2,5,13,2,5,2,3,0,37,7,3,71,10,4,7,2,0,3,12,0,10,9,7,3,2,1,2,3,7,6,1,0,5,2,0,4,6,3,4,2,5,6,7,3,3,9,0,7,3,2,2,0,2,3,2,6,1,0,37,7,3,86,0,6,4,2,0,3,10,0,8,9,8,3,2,1,1,2,8,6,1,0,5,2,0,2,4,3,2,2,6,3,5,3,2,8,0,5,3,2,2,0,2,2,2,5,1,0,38,8,2,86,0,8,4,4,0,3,10,0,8,9,8,2,3,1,1,4,8,6,2,0,5,2,0,4,3,1,3,3,6,3,3,0,2,8,0,4,2,2,2,0,3,2,2,5,194,0,37,9,17,77,0,16,5,5,13,3,10,0,11,10,8,2,4,1,6,6,10,15,2,0,6,4,0,6,4,3,11,4,7,2,6,0,2,9,0,5,6,8,2,7,12,1,2,5
"556",711,0,29,1,27,0,3,40,23,3,26,0,8,0,21,7,1,2,4,15,10,4,5,35,7,0,3,1,0,16,16,0,11,5,7,1,2,0,2,2,0,6,27,38,2,6,45,4,4,5,194,0,36,7,17,49,0,14,3,5,16,4,8,10,9,9,3,1,6,1,8,8,9,14,4,0,7,5,0,4,4,5,11,4,6,0,7,0,1,2,0,3,5,8,2,7,13,1,1,4,194,0,35,5,17,42,0,14,4,4,16,7,8,10,9,8,4,2,5,0,7,9,9,14,4,0,7,5,0,5,4,4,11,3,6,0,5,0,1,2,0,3,5,8,2,7,12,1,2,3,194,0,33,6,16,27,2,12,4,4,16,11,8,10,11,6,6,2,5,2,8,9,11,13,5,0,6,6,0,5,4,4,11,2,6,0,6,0,0,2,0,3,5,8,2,7,11,1,2,3,194,0,33,6,17,12,3,12,5,4,16,10,9,10,11,6,5,3,5,2,13,7,9,13,5,0,5,6,0,3,5,4,10,2,6,0,6,0,0,2,0,3,5,8,2,8,10,1,1,2
"557",0,0,32,4,2,0,2,1,3,2,3,13,6,0,5,3,11,1,3,4,6,8,8,5,4,0,2,4,0,2,2,2,1,4,5,1,3,2,2,2,0,1,4,2,2,1,1,7,2,5,1,0,33,4,2,0,3,3,5,1,2,10,12,10,5,6,4,4,1,5,9,4,8,4,6,0,2,2,0,1,3,1,1,0,4,1,3,0,0,1,0,3,0,2,2,1,0,1,3,2,0,0,34,4,1,0,3,2,4,0,0,11,10,4,3,4,4,4,1,7,11,3,6,8,5,0,4,3,0,3,3,3,1,0,4,1,1,0,0,1,0,4,1,2,2,1,0,0,3,5,0,0,31,3,1,0,3,3,6,1,0,19,10,0,3,4,5,4,1,7,9,3,6,9,3,0,4,3,0,3,5,2,3,0,5,1,2,0,0,1,0,4,1,2,2,1,0,0,3,7,0,0,30,4,1,0,3,3,5,1,0,19,12,0,7,3,5,2,1,6,8,2,5,10,5,0,4,3,0,2,5,2,2,1,5,1,2,0,0,1,0,4,1,2,2,1,0,0,2,6
"558",0,0,31,1,1,0,2,0,1,1,2,4,10,0,0,4,27,2,0,1,4,2,5,4,0,0,1,1,0,4,4,1,0,2,5,1,2,0,4,0,0,3,0,2,2,5,0,2,2,7,2,0,32,4,0,0,1,2,8,2,0,17,9,0,9,4,5,1,1,3,3,3,8,9,3,0,5,3,0,2,7,3,3,2,6,1,2,0,0,1,0,3,1,2,2,0,1,5,2,6,2,0,34,5,1,0,1,2,10,2,0,17,9,0,10,3,5,1,1,3,2,2,7,8,3,0,5,4,0,3,8,3,3,3,7,2,2,0,0,1,0,3,1,2,2,1,1,5,1,6,2,0,33,4,1,0,1,2,8,2,1,20,9,0,11,2,5,1,1,3,2,2,5,5,3,0,5,4,0,4,9,3,4,5,7,2,2,0,0,1,0,3,1,2,2,1,1,5,2,5,2,0,31,6,1,0,1,1,8,2,1,17,9,0,12,2,5,1,0,1,1,2,8,3,3,0,3,2,0,4,6,1,3,6,7,2,3,0,3,0,0,1,0,2,2,1,1,5,4,3
"559",0,0,24,1,1,0,10,3,1,1,1,5,8,0,1,2,8,1,3,0,0,2,7,2,0,0,0,2,0,0,2,0,4,0,4,2,1,0,3,4,0,2,1,2,2,3,1,1,1,3,2,0,35,6,3,0,1,2,7,3,3,15,7,0,6,4,5,1,1,1,1,4,7,1,3,0,4,3,0,5,5,0,2,5,5,2,2,0,3,0,0,1,1,2,2,1,0,7,5,5,0,0,35,6,3,0,1,2,4,4,3,15,7,0,4,3,8,1,2,1,1,3,6,0,3,0,3,4,0,5,4,1,1,4,6,1,1,0,4,0,0,0,3,2,2,2,0,5,5,5,0,0,33,5,4,0,1,2,2,3,4,18,6,0,3,3,7,1,2,1,1,3,5,1,3,0,3,4,0,4,2,1,1,4,5,0,1,0,4,0,0,0,3,2,2,4,0,4,5,5,0,0,31,3,3,0,1,2,1,3,4,21,8,0,5,4,10,1,2,1,2,4,5,1,2,0,2,3,0,3,2,1,1,1,5,0,1,0,5,0,0,0,4,2,2,4,0,4,6,6
"560",0,0,14,2,0,0,0,0,0,1,0,11,5,0,10,5,1,0,1,0,2,1,9,1,1,0,2,0,0,1,1,0,0,2,3,0,0,0,2,8,0,2,0,2,2,0,1,5,0,4,0,0,31,1,4,0,2,1,0,3,4,21,6,0,4,5,14,2,3,2,1,5,4,4,2,0,3,4,0,2,2,2,0,0,4,3,1,0,2,0,0,1,4,2,2,4,0,5,3,9,117,0,31,1,7,0,1,5,0,1,7,20,6,0,9,7,15,2,3,3,5,6,3,6,0,0,5,5,0,5,3,2,4,1,5,3,1,0,2,0,0,2,9,8,2,9,6,6,3,9,191,0,30,2,8,0,2,11,1,0,14,22,6,0,9,6,16,2,1,3,7,7,3,6,0,0,7,3,0,5,6,2,5,1,6,6,3,0,4,0,0,2,8,9,2,9,13,5,2,9,192,0,29,4,9,0,3,11,3,3,13,24,6,0,12,7,16,2,1,4,8,8,5,9,0,0,11,5,0,7,5,1,6,3,5,8,4,0,3,0,0,2,7,9,2,8,13,5,2,9
"561",1,0,9,2,0,0,1,1,3,1,1,1,5,0,7,5,0,3,2,1,0,0,8,4,0,0,2,1,0,1,3,0,0,0,3,0,2,2,3,0,0,3,0,2,2,0,0,2,2,1,192,0,33,7,8,0,5,11,3,5,19,23,6,0,13,7,14,1,4,7,9,11,7,9,1,0,14,7,0,9,6,2,6,4,8,6,5,0,4,2,0,2,6,9,2,6,13,4,2,11,192,0,32,7,7,0,5,11,5,6,21,20,6,0,15,7,12,1,3,7,11,9,7,9,1,0,16,7,0,9,6,2,6,4,9,7,6,0,4,4,0,1,5,9,2,6,13,3,4,7,192,0,32,6,6,0,7,12,8,9,23,18,7,0,14,9,9,1,3,8,12,11,10,9,1,0,15,6,0,9,6,2,8,5,9,9,5,0,4,5,0,1,5,9,2,6,13,4,3,8,1,0,32,6,1,0,9,1,7,10,16,16,8,0,13,6,9,1,4,7,7,9,12,8,1,0,15,6,0,6,3,4,3,4,7,8,3,0,3,5,0,0,0,2,2,2,0,2,5,6
"562",0,0,10,6,7,7,8,5,4,10,1,6,8,20,5,2,0,2,3,0,1,4,6,5,2,0,0,3,0,1,7,10,2,6,8,1,1,0,1,3,0,2,4,2,8,0,2,2,10,5,2,0,38,6,3,0,11,1,8,11,19,10,9,0,12,7,8,1,5,6,6,7,17,6,1,0,15,5,0,6,3,4,3,4,9,6,3,0,2,5,0,2,0,2,2,3,0,3,7,5,2,0,37,4,3,0,10,1,10,12,18,8,10,0,13,8,10,1,3,3,5,6,16,4,1,0,16,8,0,5,1,4,3,4,8,7,2,0,2,3,0,2,1,2,2,4,0,3,8,3,2,0,39,4,4,0,18,1,9,11,13,5,9,0,10,8,8,0,3,3,4,6,13,4,0,0,16,7,0,3,2,6,3,6,10,6,2,0,4,2,0,2,1,2,2,4,1,3,8,2,2,0,39,4,4,0,18,1,9,9,12,4,10,0,8,9,8,0,3,2,3,4,13,2,2,0,14,7,0,3,2,6,2,6,11,5,2,0,4,1,0,2,1,2,2,5,3,3,6,5
"563",14,0,6,20,14,5,14,22,15,14,4,15,13,10,19,12,0,9,5,3,4,7,6,14,2,0,12,5,0,1,12,11,3,7,5,8,3,10,3,3,0,6,1,3,12,1,0,2,12,8,360,0,40,9,5,0,13,12,19,7,20,5,17,0,30,9,10,1,4,5,6,9,13,21,4,0,13,7,0,4,21,6,4,7,13,3,3,3,4,0,0,4,14,6,2,13,34,6,5,4,523,0,35,15,4,0,12,12,38,8,28,5,21,0,35,9,7,1,3,23,8,10,10,24,8,0,12,7,0,20,30,8,5,18,10,1,2,3,8,0,0,4,15,6,2,12,43,5,3,4,523,0,32,13,3,0,12,12,37,8,24,10,21,0,37,8,7,3,3,23,8,9,6,23,8,0,8,4,0,22,31,7,5,18,10,1,2,3,7,1,0,4,16,6,2,11,43,5,2,5,713,0,33,13,15,0,12,28,35,8,35,11,20,0,36,7,6,3,2,23,12,11,7,34,8,0,5,5,0,25,31,6,9,19,8,1,3,3,6,1,0,5,21,15,2,14,56,6,1,7
"564",122,0,7,6,21,3,6,11,11,9,10,12,13,20,14,6,0,4,4,4,3,9,7,10,2,0,6,2,0,0,8,5,2,11,6,6,0,0,3,1,0,1,4,6,11,0,10,2,14,1,713,0,32,12,14,0,2,28,33,10,34,15,19,0,36,4,6,3,2,24,16,11,8,36,7,0,6,6,0,27,31,4,10,19,7,3,2,3,5,3,0,6,22,15,2,12,54,6,3,4,620,0,32,11,12,0,2,27,31,10,27,14,19,0,37,4,3,2,1,24,10,11,6,33,6,0,6,7,0,27,29,2,6,19,7,3,3,0,6,3,0,4,22,11,2,4,50,3,4,5,257,0,31,12,15,0,2,21,8,10,21,13,11,0,9,4,1,2,3,8,10,4,5,18,7,0,5,7,0,13,6,2,8,9,7,3,2,0,7,3,0,4,9,11,4,4,18,2,7,6,190,0,30,7,15,1,2,24,2,5,13,14,12,0,10,3,1,1,6,4,10,5,5,15,3,0,4,7,0,9,7,2,7,6,8,4,2,0,4,3,0,3,8,11,4,4,14,1,8,5
"565",3,0,5,16,15,3,11,41,8,20,8,4,19,0,11,9,1,11,5,5,5,10,7,13,4,0,6,2,0,5,9,8,4,2,7,1,1,5,5,26,0,11,1,2,9,2,2,3,15,3,0,0,32,8,10,1,2,10,2,5,1,12,10,10,10,2,0,0,7,5,7,5,6,9,4,0,7,6,0,4,8,2,5,3,8,3,1,0,3,3,0,1,1,2,5,0,0,1,8,4,1,0,31,9,14,3,2,9,5,6,1,16,11,10,14,7,1,0,7,4,5,9,8,10,4,0,6,4,0,2,10,3,4,3,8,1,3,0,3,3,0,3,0,2,5,1,0,3,10,4,1,0,31,9,18,3,3,11,5,5,3,14,12,10,14,6,1,0,7,3,6,10,8,9,4,0,5,4,0,1,11,4,4,4,7,1,3,0,3,1,0,3,0,2,6,2,1,3,10,5,1,0,32,9,17,3,5,11,7,9,5,16,12,10,14,7,3,0,7,3,7,10,10,8,3,0,5,6,0,1,11,4,3,5,6,1,2,0,2,2,0,3,0,2,6,3,1,3,11,3
"566",160,0,8,7,10,0,13,9,16,4,8,5,8,15,15,6,1,1,1,5,4,3,4,9,2,0,5,4,0,5,12,3,0,6,5,0,2,0,8,2,0,2,7,9,4,5,11,3,2,5,7,0,33,14,16,2,6,7,11,14,5,11,12,14,14,7,4,2,3,3,5,10,15,8,2,0,7,5,0,1,9,6,3,3,8,1,3,1,2,2,0,5,2,2,8,3,2,6,9,5,150,0,33,15,20,2,6,15,12,13,12,12,12,10,17,9,6,2,4,2,11,12,14,19,1,0,8,6,0,5,7,6,6,4,7,1,4,1,4,2,0,6,2,7,8,8,10,6,10,6,196,0,30,15,16,2,6,20,12,13,17,11,16,12,14,9,6,2,4,2,12,16,15,21,1,0,9,10,0,7,5,9,8,5,6,1,4,1,5,2,0,7,8,11,10,10,16,6,8,8,195,0,31,13,13,0,5,20,9,15,15,7,14,30,10,5,5,2,4,2,10,13,13,20,1,0,9,10,0,8,6,8,8,8,6,1,2,1,5,2,0,4,8,11,9,9,16,4,8,8
"567",181,0,11,11,14,3,2,14,3,11,11,6,7,10,7,9,1,5,4,2,4,4,6,20,0,0,4,2,0,8,5,0,5,3,3,1,1,0,2,0,0,7,8,11,10,1,11,1,11,3,195,0,27,11,12,2,3,17,7,10,15,6,13,27,8,6,3,4,3,2,9,13,11,25,3,0,9,9,0,13,4,8,8,9,6,2,2,1,6,1,0,4,6,11,8,9,14,4,7,8,189,0,29,10,13,2,13,15,6,9,15,5,15,20,4,7,5,3,4,2,10,14,8,27,3,0,10,9,0,13,4,5,8,9,6,2,2,1,6,1,0,2,7,11,7,9,14,3,8,9,189,0,30,10,16,4,16,15,7,7,15,5,13,20,3,10,4,3,4,0,10,16,6,26,3,0,8,11,0,13,3,5,7,9,6,3,2,0,5,1,0,2,7,11,6,9,14,2,7,9,0,0,29,11,14,4,16,5,7,8,6,3,11,20,3,8,2,3,2,0,3,14,4,7,3,0,9,11,0,9,3,3,2,6,7,3,2,0,4,1,0,1,2,2,4,3,0,1,8,9
"568",1,0,23,1,2,40,13,1,4,7,2,3,8,15,8,6,9,3,4,2,4,7,8,3,0,0,2,3,0,3,7,4,3,5,5,0,5,0,8,2,0,4,1,2,6,5,1,1,1,4,0,0,31,10,12,4,14,3,5,5,2,6,11,10,3,10,2,1,3,0,5,11,4,6,2,0,7,7,0,9,3,4,1,3,6,5,2,0,7,0,0,1,1,2,3,3,1,1,8,7,0,0,34,11,12,3,14,3,5,6,1,4,11,11,5,9,2,3,3,1,7,11,5,5,1,0,8,6,0,10,3,4,2,3,5,6,3,0,7,0,0,1,1,2,4,2,1,1,7,8,0,0,35,7,11,2,14,4,4,6,0,3,9,20,5,7,1,3,2,1,5,12,5,3,0,0,7,6,0,6,5,5,2,0,5,5,3,0,5,0,0,1,0,2,4,2,2,2,5,8,0,0,36,6,10,2,3,4,3,5,0,9,10,20,6,6,1,6,2,1,5,14,5,1,0,0,5,6,0,5,5,7,2,0,6,3,2,0,5,0,0,1,1,2,3,2,2,2,7,8
"569",843,0,27,11,45,1,14,16,56,24,49,9,6,10,20,20,15,2,5,34,27,11,7,28,19,0,4,6,0,17,22,2,22,30,8,3,6,2,25,7,0,5,25,28,2,14,22,9,1,10,0,0,34,3,4,0,2,3,1,4,1,9,11,25,5,3,2,5,2,3,5,10,7,1,0,0,2,2,0,6,8,8,2,1,7,3,2,0,4,1,0,2,2,2,3,1,3,3,4,7,0,0,35,6,9,0,4,3,1,4,2,9,11,20,7,3,2,6,2,4,5,11,8,3,0,0,2,2,0,9,7,9,3,3,7,4,2,0,4,1,0,2,2,2,4,1,3,3,4,8,0,0,35,8,11,5,5,5,3,7,4,9,11,20,8,7,2,5,4,5,5,14,9,4,0,0,3,3,0,7,10,8,3,6,7,2,3,0,4,1,0,1,3,2,7,1,2,3,4,9,0,0,34,9,13,8,4,5,3,7,9,10,10,14,8,9,2,5,5,4,4,14,12,4,0,0,6,7,0,8,15,9,3,9,6,1,2,0,4,1,0,2,3,2,8,2,2,5,6,7
"570",0,0,38,7,5,0,6,1,8,10,8,24,12,0,17,11,17,6,4,6,8,8,6,3,0,0,6,6,0,4,7,2,2,3,6,6,1,0,3,2,0,4,3,2,2,4,0,1,2,7,3,0,32,10,12,9,13,6,9,7,9,8,8,30,9,12,0,4,8,4,6,13,16,8,1,0,11,7,0,8,12,6,2,11,9,1,4,0,5,2,0,4,3,2,8,2,2,5,4,6,3,0,31,12,13,9,13,8,10,7,10,9,18,20,12,12,0,8,8,4,6,13,18,13,3,0,11,7,0,10,13,5,3,11,10,3,3,3,5,1,0,4,4,2,8,2,2,5,5,7,3,0,33,12,15,9,16,8,11,10,13,8,18,20,14,14,1,8,9,5,7,17,16,14,3,0,11,9,0,9,13,5,3,11,10,4,3,3,6,1,0,5,4,2,8,3,2,5,7,7,3,0,33,10,13,10,19,7,10,11,13,7,21,20,11,15,1,8,6,4,5,16,17,13,4,0,15,11,0,6,15,4,5,10,9,4,3,3,7,1,0,7,4,2,6,4,2,6,9,6
"571",192,0,31,2,20,0,13,0,8,11,15,2,8,10,5,5,5,2,4,2,12,5,7,4,2,0,3,7,0,7,3,4,13,5,5,1,2,1,5,1,0,4,4,10,3,11,0,4,3,3,194,0,35,10,16,3,25,17,12,11,13,6,28,25,12,12,2,11,6,5,8,13,12,31,6,0,12,7,0,5,7,5,10,5,12,4,4,6,8,1,0,10,15,17,3,7,13,4,9,5,192,0,35,10,15,2,23,16,7,12,14,5,28,12,13,11,2,9,2,4,11,13,11,30,6,0,12,7,0,6,9,6,12,5,9,4,3,6,6,1,0,9,14,17,3,7,13,3,9,4,192,0,35,10,16,2,18,16,8,14,15,4,27,10,15,15,2,9,4,4,13,14,12,28,7,0,11,7,0,6,9,5,12,5,9,3,3,6,5,1,0,8,15,17,3,7,13,3,8,3,192,0,35,9,15,2,18,14,9,16,17,3,18,10,14,14,2,7,5,4,11,11,10,22,5,0,13,9,0,6,6,4,11,6,7,4,4,3,6,1,0,9,14,17,3,7,12,3,8,4
"572",193,0,36,7,18,14,6,16,5,12,17,6,11,20,7,16,10,3,3,1,10,7,11,6,2,0,4,4,0,5,10,10,8,2,7,1,3,0,9,3,0,3,8,13,7,5,11,7,5,6,242,0,27,7,9,1,17,15,12,12,15,5,13,10,64,14,1,5,3,5,14,12,6,21,4,0,12,4,0,11,4,3,11,4,5,4,3,3,2,5,0,6,13,17,2,7,12,2,5,3,146,0,27,4,8,0,17,8,10,12,10,7,9,1,66,12,1,2,4,4,12,11,5,15,2,0,10,5,0,10,5,3,6,3,5,5,3,0,4,6,0,5,9,9,2,3,6,3,4,3,51,0,27,5,5,0,18,5,10,8,8,6,6,0,66,11,0,2,5,5,13,13,6,2,1,0,9,7,0,12,4,4,6,5,4,6,4,0,3,6,0,5,2,2,2,2,0,3,6,4,54,0,29,6,6,0,18,7,7,9,8,7,5,0,63,12,0,3,7,5,7,12,4,2,3,0,8,6,0,10,3,5,5,4,4,5,4,0,4,5,0,5,5,2,3,2,0,3,6,6
"573",6,0,40,4,9,2,3,3,9,11,6,7,8,10,9,4,9,1,5,3,3,5,11,9,0,0,5,5,0,1,2,5,8,3,6,4,5,2,7,3,0,3,6,2,2,1,1,8,5,9,4,0,32,12,7,0,17,10,5,10,6,6,9,0,59,8,0,2,8,5,8,13,4,7,4,0,7,7,0,8,4,7,4,4,5,5,3,3,5,5,0,4,5,2,5,2,1,4,10,7,4,0,35,13,9,0,17,12,2,12,5,4,9,0,29,9,0,2,10,3,6,15,6,12,7,0,7,8,0,9,5,7,3,6,6,4,3,6,5,4,0,5,5,2,6,0,1,5,10,9,4,0,38,15,10,1,7,11,2,14,4,3,10,0,10,6,0,3,10,3,4,14,7,15,7,0,7,8,0,9,6,6,1,9,7,3,2,6,4,1,0,4,5,2,7,0,1,4,9,10,4,0,37,15,10,1,7,11,2,12,4,2,12,6,6,6,0,4,9,2,3,15,10,16,7,0,8,6,0,7,7,5,1,8,5,1,2,6,3,1,0,2,5,2,7,0,1,5,8,10
"574",0,0,31,3,6,0,12,1,5,3,2,4,7,0,6,20,9,13,5,3,7,28,11,2,1,0,1,4,0,0,1,41,2,6,6,2,1,0,2,9,0,1,1,2,2,0,2,3,1,49,3,0,34,18,12,2,6,8,6,14,4,1,12,10,8,10,2,6,10,3,5,16,12,20,7,0,15,8,0,6,7,3,2,9,7,2,1,7,6,3,0,2,1,2,6,1,1,5,14,6,3,0,33,14,13,4,8,7,5,14,2,2,6,10,8,11,4,6,8,2,9,15,14,15,6,0,20,8,0,6,6,5,4,8,8,4,1,5,6,3,0,2,1,2,7,2,0,4,10,6,133,0,34,14,18,4,9,10,9,15,10,2,7,15,8,14,4,6,8,3,15,12,15,18,5,0,20,8,0,9,7,6,10,8,8,4,1,4,6,4,0,2,0,8,5,7,5,3,10,9,200,0,36,13,21,3,10,19,11,11,19,6,8,20,11,13,5,6,6,3,18,11,13,18,6,0,20,11,0,10,7,6,11,6,8,5,2,1,7,4,0,3,3,11,5,9,10,3,11,6
"575",8,0,36,10,5,0,13,4,8,5,7,9,10,0,12,5,2,3,5,6,7,4,9,5,3,0,11,6,0,6,4,2,6,3,8,6,4,0,3,2,0,6,5,2,2,4,2,3,2,8,200,0,35,12,21,3,13,18,14,11,21,12,6,10,16,13,8,5,6,4,19,14,12,15,4,0,23,12,0,8,4,6,13,1,7,6,2,1,6,4,0,3,3,11,4,8,10,3,8,9,197,0,36,11,20,8,12,17,10,10,24,15,6,10,15,12,8,4,6,6,19,9,13,14,4,0,22,11,0,8,4,6,14,1,5,5,1,1,4,2,0,2,3,11,3,10,10,2,4,10,197,0,37,6,19,23,11,20,13,8,23,15,7,10,11,10,7,2,4,4,17,9,11,11,4,0,20,9,0,9,6,5,12,1,5,4,2,0,3,3,0,2,3,11,2,10,11,3,3,12,197,0,36,4,18,36,20,19,15,7,23,16,8,10,10,9,6,2,3,4,11,9,10,11,3,0,13,10,0,9,6,3,12,1,6,3,2,0,3,3,0,2,4,11,2,10,11,3,3,9
